_id_,fecha_inicio,comp_interno1,comp_interno2,comp_interno3,comp_interno4,categoria1,categoria2,categoria3
7803,2016-06-20,0.0,b'1',19.0,43.0,3.0,3.0,164.0
31744,2017-08-31,0.0,b'1',11.0,59.0,2.0,6.0,156.0
13896,2016-08-11,0.0,b'1',19.0,55.0,4.0,9.0,164.0
3547,2016-06-23,0.0,b'1',1.0,71.0,2.0,11.0,146.0
84450,2020-09-03,1013.1712259371834,b'0',31.0,59.0,1.0,9.0,176.0
27040,2017-05-18,0.0,b'0',14.0,64.0,3.0,9.0,159.0
5689,2016-03-08,9118.54103343465,b'1',24.0,60.0,3.0,6.0,169.0
43140,2018-02-15,18237.0820668693,b'1',25.0,63.0,2.0,9.0,170.0
35391,2017-10-19,0.0,b'1',5.0,43.0,2.0,9.0,150.0
81751,2020-06-04,607.90273556231,b'0',31.0,45.0,1.0,9.0,176.0
61506,2019-04-24,0.0,b'1',24.0,55.0,2.0,1.0,169.0
72851,2020-01-31,0.0,b'1',19.0,50.0,2.0,9.0,164.0
3325,2016-03-22,0.0,b'0',25.0,58.0,3.0,9.0,170.0
52275,2018-08-20,1013.1712259371834,b'1',30.0,65.0,1.0,9.0,175.0
2614,2016-03-16,0.0,b'1',21.0,55.0,2.0,9.0,166.0
52831,2018-09-07,0.0,b'0',1.0,52.0,1.0,9.0,146.0
22211,2017-01-05,1215.80547112462,b'1',15.0,71.0,3.0,9.0,160.0
59017,2019-01-30,0.0,b'1',19.0,54.0,1.0,9.0,164.0
16546,2016-12-14,1013.1712259371834,b'1',8.0,54.0,2.0,9.0,153.0
63346,2019-05-27,3039.51367781155,b'1',3.0,62.0,2.0,9.0,148.0
71608,2019-10-04,0.0,b'1',6.0,47.0,1.0,9.0,151.0
28110,2017-05-17,1013.1712259371834,b'1',8.0,54.0,1.0,9.0,153.0
24358,2017-02-17,0.0,b'1',19.0,63.0,3.0,9.0,164.0
63415,2019-05-27,0.0,b'0',26.0,45.0,1.0,6.0,171.0
17568,2016-11-07,0.0,b'1',19.0,73.0,3.0,9.0,164.0
35442,2017-09-22,0.0,b'1',19.0,51.0,3.0,9.0,164.0
10607,2016-06-08,0.0,b'1',1.0,45.0,2.0,9.0,146.0
32340,2017-08-16,2228.9766970618034,b'1',22.0,41.0,1.0,9.0,167.0
77688,2020-03-18,0.0,b'1',14.0,59.0,1.0,9.0,159.0
38750,2017-11-23,0.0,b'1',11.0,62.0,2.0,9.0,156.0
53723,2018-12-19,0.0,b'1',15.0,55.0,2.0,9.0,160.0
80671,2020-06-03,861.1955420466059,b'1',24.0,50.0,2.0,9.0,169.0
27639,2017-08-02,1013.1712259371834,b'1',24.0,56.0,2.0,6.0,169.0
47838,2018-07-02,0.0,b'1',1.0,47.0,1.0,9.0,146.0
91738,2020-12-04,0.0,b'0',23.0,47.0,1.0,9.0,168.0
75013,2019-12-26,0.0,b'0',1.0,45.0,1.0,9.0,146.0
3055,2016-05-20,0.0,b'1',1.0,49.0,1.0,8.0,146.0
62295,2019-03-25,0.0,b'0',19.0,50.0,4.0,9.0,164.0
76148,2020-05-25,0.0,b'1',14.0,46.0,2.0,8.0,159.0
25747,2017-11-14,1519.756838905775,b'0',19.0,57.0,1.0,9.0,164.0
67953,2019-08-26,0.0,b'0',19.0,41.0,1.0,9.0,164.0
96156,2021-03-04,0.0,b'1',19.0,59.0,3.0,9.0,164.0
40220,2018-01-12,0.0,b'0',14.0,42.0,1.0,9.0,159.0
59260,2019-04-23,3039.51367781155,b'1',15.0,55.0,2.0,9.0,160.0
95210,2021-02-18,0.0,b'1',25.0,52.0,2.0,9.0,170.0
71621,2019-10-08,861.1955420466059,b'1',28.0,40.0,1.0,9.0,173.0
76659,2020-02-12,0.0,b'1',9.0,62.0,2.0,9.0,154.0
71954,2019-10-11,0.0,b'0',22.0,72.0,2.0,9.0,167.0
32551,2017-07-26,0.0,b'1',19.0,47.0,3.0,3.0,164.0
71867,2019-11-06,607.90273556231,b'0',6.0,61.0,1.0,9.0,151.0
60269,2019-02-21,0.0,b'1',14.0,59.0,2.0,9.0,159.0
4123,2016-02-09,4863.22188449848,b'1',1.0,68.0,1.0,9.0,146.0
2137,2016-04-06,2735.562310030395,b'0',19.0,66.0,2.0,9.0,164.0
52855,2018-08-28,303.951367781155,b'0',30.0,42.0,1.0,6.0,175.0
28525,2017-06-13,1013.1712259371834,b'0',30.0,45.0,1.0,9.0,175.0
67480,2020-01-28,0.0,b'1',19.0,75.0,3.0,9.0,164.0
28329,2017-05-24,0.0,b'1',14.0,58.0,2.0,6.0,159.0
20817,2016-12-14,0.0,b'1',6.0,51.0,2.0,9.0,151.0
20307,2016-12-23,0.0,b'1',19.0,41.0,3.0,9.0,164.0
16175,2016-10-21,0.0,b'1',19.0,43.0,2.0,6.0,164.0
20379,2017-02-28,0.0,b'1',6.0,56.0,3.0,9.0,151.0
13935,2016-08-24,861.1955420466059,b'1',9.0,54.0,2.0,9.0,154.0
55629,2018-11-09,0.0,b'0',1.0,65.0,1.0,9.0,146.0
80416,2020-05-08,0.0,b'1',14.0,38.0,1.0,9.0,159.0
40837,2018-01-16,0.0,b'1',20.0,57.0,1.0,9.0,165.0
19990,2016-12-08,1215.80547112462,b'1',9.0,53.0,2.0,9.0,154.0
1108,2016-01-15,2836.8794326241136,b'1',21.0,67.0,2.0,6.0,166.0
53489,2018-09-14,5065.856129685917,b'1',25.0,75.0,2.0,9.0,170.0
96770,2021-02-24,0.0,b'0',21.0,54.0,2.0,11.0,166.0
88864,2020-09-29,2532.9280648429585,b'1',1.0,56.0,3.0,9.0,146.0
40142,2018-01-30,759.8784194528876,b'1',8.0,59.0,1.0,11.0,153.0
61047,2019-05-28,2026.3424518743668,b'1',4.0,67.0,4.0,6.0,149.0
92877,2020-12-07,2026.3424518743668,b'0',28.0,75.0,3.0,5.0,173.0
61919,2019-06-10,4761.9047619047615,b'1',19.0,72.0,2.0,3.0,164.0
67685,2019-07-31,0.0,b'1',3.0,75.0,1.0,9.0,148.0
95491,2021-02-09,11144.883485309017,b'1',22.0,75.0,1.0,7.0,167.0
58875,2019-01-22,0.0,b'0',1.0,75.0,1.0,9.0,146.0
26928,2017-07-31,1215.80547112462,b'1',9.0,55.0,3.0,9.0,154.0
31079,2017-07-05,1013.1712259371834,b'1',21.0,54.0,2.0,9.0,166.0
85928,2020-09-01,0.0,b'0',1.0,45.0,1.0,9.0,146.0
17290,2017-01-10,0.0,b'1',14.0,71.0,1.0,3.0,159.0
29373,2017-06-09,1621.0739614994934,b'0',19.0,66.0,1.0,8.0,164.0
21294,2016-12-15,3242.147922998987,b'0',11.0,72.0,1.0,7.0,156.0
43386,2018-03-12,0.0,b'1',10.0,51.0,1.0,9.0,155.0
68485,2019-07-24,0.0,b'0',14.0,46.0,2.0,6.0,159.0
64143,2019-07-18,1519.756838905775,b'1',6.0,60.0,2.0,6.0,151.0
46963,2018-06-06,3039.51367781155,b'0',19.0,65.0,2.0,4.0,164.0
37152,2017-12-06,506.5856129685917,b'0',9.0,53.0,3.0,3.0,154.0
80365,2020-06-02,0.0,b'1',26.0,53.0,3.0,6.0,171.0
73620,2019-11-26,0.0,b'1',27.0,39.0,2.0,9.0,172.0
33361,2017-09-14,0.0,b'0',26.0,45.0,1.0,6.0,171.0
40135,2017-12-20,3039.51367781155,b'1',16.0,67.0,2.0,6.0,161.0
83461,2020-08-11,0.0,b'1',18.0,55.0,1.0,6.0,163.0
2225,2016-01-13,1215.80547112462,b'1',19.0,53.0,2.0,9.0,164.0
14470,2016-08-23,0.0,b'0',15.0,60.0,3.0,6.0,160.0
88658,2020-11-10,0.0,b'0',17.0,60.0,3.0,9.0,162.0
30087,2017-08-17,0.0,b'0',15.0,56.0,1.0,8.0,160.0
21620,2017-04-06,0.0,b'0',15.0,61.0,2.0,9.0,160.0
9319,2016-06-07,0.0,b'1',25.0,50.0,1.0,6.0,170.0
42716,2018-06-11,557.2441742654509,b'1',19.0,54.0,3.0,9.0,164.0
18340,2016-10-26,0.0,b'1',1.0,60.0,1.0,9.0,146.0
50338,2018-09-12,1013.1712259371834,b'0',8.0,72.0,2.0,9.0,153.0
51348,2018-08-24,4559.270516717325,b'1',25.0,47.0,1.0,9.0,170.0
46203,2018-05-09,1013.1712259371834,b'1',8.0,67.0,1.0,9.0,153.0
60572,2019-06-20,0.0,b'0',26.0,71.0,1.0,4.0,171.0
82999,2020-07-15,0.0,b'1',9.0,51.0,2.0,9.0,154.0
31707,2017-08-03,0.0,b'1',15.0,60.0,1.0,9.0,160.0
72339,2019-10-17,0.0,b'0',31.0,47.0,1.0,4.0,176.0
61760,2019-03-11,4052.6849037487336,b'1',1.0,69.0,2.0,9.0,146.0
12325,2016-08-08,0.0,b'1',25.0,54.0,2.0,9.0,170.0
70396,2019-09-17,0.0,b'1',19.0,74.0,5.0,6.0,164.0
51965,2018-11-06,0.0,b'1',1.0,52.0,1.0,9.0,146.0
93785,2021-02-08,0.0,b'1',19.0,47.0,3.0,9.0,164.0
24772,2017-03-23,0.0,b'1',31.0,58.0,1.0,4.0,176.0
53609,2018-09-12,810.5369807497467,b'0',31.0,70.0,1.0,5.0,176.0
10054,2016-06-15,0.0,b'1',19.0,67.0,3.0,8.0,164.0
7465,2016-04-29,0.0,b'0',17.0,47.0,1.0,9.0,162.0
14166,2016-10-28,1621.0739614994934,b'1',15.0,53.0,1.0,9.0,160.0
84324,2020-07-07,0.0,b'1',22.0,42.0,2.0,9.0,167.0
22487,2017-01-30,3039.51367781155,b'1',15.0,75.0,1.0,9.0,160.0
68880,2019-08-06,0.0,b'1',3.0,46.0,2.0,9.0,148.0
95952,2021-01-22,0.0,b'1',25.0,75.0,1.0,9.0,170.0
87256,2020-09-11,0.0,b'1',14.0,45.0,3.0,9.0,159.0
73680,2019-12-20,0.0,b'0',19.0,64.0,1.0,9.0,164.0
24481,2017-04-10,0.0,b'1',19.0,73.0,3.0,9.0,164.0
15905,2016-09-15,0.0,b'1',1.0,68.0,2.0,9.0,146.0
87778,2020-10-15,1773.049645390071,b'1',21.0,67.0,1.0,9.0,166.0
89603,2020-11-30,0.0,b'1',19.0,42.0,3.0,5.0,164.0
13904,2016-10-04,1013.1712259371834,b'1',24.0,62.0,1.0,9.0,169.0
9043,2016-07-11,0.0,b'1',11.0,39.0,1.0,9.0,156.0
90757,2020-11-13,7092.198581560284,b'0',1.0,73.0,2.0,9.0,146.0
81615,2020-06-30,0.0,b'1',14.0,62.0,1.0,8.0,159.0
12874,2016-08-12,0.0,b'1',28.0,40.0,3.0,3.0,173.0
74821,2020-01-23,0.0,b'1',1.0,48.0,1.0,9.0,146.0
81966,2020-07-15,0.0,b'0',22.0,46.0,3.0,9.0,167.0
83134,2020-05-26,0.0,b'1',18.0,54.0,2.0,6.0,163.0
90470,2020-12-01,0.0,b'1',11.0,61.0,2.0,9.0,156.0
64850,2019-09-26,15197.568389057751,b'1',15.0,56.0,2.0,9.0,160.0
598,2016-06-28,0.0,b'1',25.0,72.0,2.0,9.0,170.0
70229,2019-09-10,0.0,b'1',7.0,42.0,1.0,7.0,152.0
67996,2019-08-16,506.5856129685917,b'1',6.0,62.0,1.0,6.0,151.0
39587,2017-12-14,0.0,b'1',28.0,48.0,2.0,9.0,173.0
737,2016-02-16,0.0,b'1',19.0,72.0,1.0,3.0,164.0
63152,2019-04-03,1266.4640324214793,b'1',11.0,59.0,1.0,9.0,156.0
25605,2017-04-18,607.90273556231,b'1',2.0,60.0,1.0,6.0,147.0
75325,2019-12-05,1013.1712259371834,b'0',19.0,54.0,3.0,9.0,164.0
4230,2016-08-24,0.0,b'1',19.0,42.0,1.0,8.0,164.0
17128,2016-11-03,0.0,b'0',11.0,61.0,3.0,6.0,156.0
30994,2017-09-07,0.0,b'1',9.0,55.0,3.0,9.0,154.0
96277,2021-03-19,0.0,b'1',1.0,49.0,1.0,9.0,146.0
37429,2017-11-28,0.0,b'1',1.0,49.0,1.0,9.0,146.0
77221,2020-01-28,5065.856129685917,b'0',30.0,54.0,1.0,4.0,175.0
13170,2016-10-04,0.0,b'1',2.0,76.0,1.0,1.0,147.0
12128,2016-08-15,2330.293819655522,b'1',19.0,66.0,4.0,6.0,164.0
52733,2018-11-22,0.0,b'0',14.0,61.0,2.0,9.0,159.0
18362,2016-10-26,506.5856129685917,b'1',19.0,49.0,3.0,9.0,164.0
58495,2019-04-08,455.9270516717325,b'0',22.0,67.0,1.0,9.0,167.0
44643,2018-03-20,6079.0273556231,b'1',30.0,53.0,2.0,11.0,175.0
38872,2017-12-07,0.0,b'1',11.0,73.0,2.0,9.0,156.0
13624,2016-11-17,1367.7811550151976,b'1',16.0,53.0,2.0,6.0,161.0
15773,2016-11-15,800.4052684903749,b'1',18.0,50.0,6.0,6.0,163.0
29535,2017-05-30,810.5369807497467,b'0',1.0,50.0,1.0,9.0,146.0
39954,2018-02-09,810.5369807497467,b'1',12.0,74.0,1.0,6.0,157.0
5913,2016-06-27,911.854103343465,b'1',24.0,67.0,1.0,9.0,169.0
85406,2020-09-10,658.5612968591691,b'1',28.0,47.0,3.0,9.0,173.0
59805,2019-05-07,0.0,b'1',1.0,61.0,1.0,9.0,146.0
63681,2019-06-19,0.0,b'0',14.0,41.0,1.0,9.0,159.0
44356,2018-03-09,2026.3424518743668,b'0',16.0,67.0,2.0,6.0,161.0
73393,2019-11-29,0.0,b'0',11.0,40.0,1.0,9.0,156.0
50209,2018-07-16,0.0,b'1',19.0,72.0,3.0,9.0,164.0
70605,2019-10-08,0.0,b'1',13.0,58.0,1.0,13.0,158.0
77483,2020-03-09,0.0,b'1',25.0,46.0,1.0,9.0,170.0
67674,2019-07-25,0.0,b'1',19.0,55.0,3.0,9.0,164.0
82167,2020-07-16,1519.756838905775,b'1',28.0,52.0,1.0,9.0,173.0
27918,2017-08-29,506.5856129685917,b'1',9.0,49.0,1.0,3.0,154.0
88604,2020-11-19,0.0,b'1',15.0,65.0,1.0,9.0,160.0
78872,2020-03-26,506.5856129685917,b'1',28.0,49.0,1.0,9.0,173.0
51228,2018-07-23,0.0,b'1',26.0,73.0,3.0,6.0,171.0
44545,2018-03-15,1519.756838905775,b'1',21.0,68.0,1.0,6.0,166.0
2483,2016-04-15,1519.756838905775,b'1',23.0,75.0,3.0,9.0,168.0
9854,2016-05-25,0.0,b'1',19.0,55.0,1.0,8.0,164.0
60201,2019-03-12,0.0,b'1',15.0,75.0,2.0,9.0,160.0
39376,2018-02-14,0.0,b'1',1.0,41.0,1.0,9.0,146.0
62924,2019-05-29,0.0,b'1',1.0,52.0,1.0,9.0,146.0
35465,2017-10-16,0.0,b'1',13.0,70.0,1.0,9.0,158.0
38614,2017-12-21,222.89766970618035,b'0',12.0,44.0,1.0,9.0,157.0
15046,2016-12-16,0.0,b'1',15.0,47.0,3.0,6.0,160.0
69001,2019-08-08,0.0,b'1',26.0,58.0,3.0,1.0,171.0
72260,2019-10-17,506.5856129685917,b'1',22.0,65.0,1.0,9.0,167.0
16347,2016-09-28,30395.136778115502,b'1',19.0,68.0,3.0,3.0,164.0
27490,2017-05-23,0.0,b'1',14.0,73.0,3.0,9.0,159.0
85070,2020-09-04,607.90273556231,b'1',13.0,52.0,1.0,6.0,158.0
89083,2020-10-26,0.0,b'1',22.0,61.0,2.0,9.0,167.0
84919,2020-09-10,0.0,b'1',21.0,57.0,1.0,9.0,166.0
82400,2020-06-24,0.0,b'1',14.0,55.0,2.0,9.0,159.0
22949,2017-01-20,0.0,b'0',21.0,62.0,2.0,9.0,166.0
85823,2020-09-09,0.0,b'0',14.0,46.0,1.0,6.0,159.0
42814,2018-03-23,810.5369807497467,b'1',19.0,56.0,2.0,3.0,164.0
89028,2020-10-13,0.0,b'0',9.0,51.0,3.0,9.0,154.0
57193,2018-11-21,0.0,b'0',15.0,44.0,3.0,9.0,160.0
13823,2016-09-19,1013.1712259371834,b'1',32.0,57.0,3.0,2.0,177.0
33813,2017-12-27,1317.1225937183383,b'1',19.0,52.0,3.0,3.0,164.0
70834,2019-09-24,0.0,b'1',1.0,52.0,1.0,9.0,146.0
49410,2018-08-30,0.0,b'1',1.0,68.0,1.0,9.0,146.0
69066,2019-08-08,0.0,b'0',9.0,57.0,2.0,9.0,154.0
62264,2019-03-19,0.0,b'0',15.0,75.0,2.0,9.0,160.0
56695,2019-03-25,0.0,b'0',1.0,75.0,2.0,9.0,146.0
82953,2020-08-03,0.0,b'1',19.0,46.0,3.0,9.0,164.0
97268,2021-02-09,1215.80547112462,b'0',25.0,49.0,2.0,9.0,170.0
72293,2019-11-12,1519.756838905775,b'1',22.0,64.0,2.0,9.0,167.0
64202,2019-10-23,0.0,b'1',3.0,64.0,3.0,9.0,148.0
19144,2017-05-23,0.0,b'0',15.0,71.0,3.0,9.0,160.0
73366,2019-12-03,202.63424518743668,b'1',30.0,75.0,1.0,9.0,175.0
86742,2020-09-25,2026.3424518743668,b'0',6.0,62.0,2.0,3.0,151.0
62219,2019-06-19,3039.51367781155,b'0',30.0,60.0,2.0,9.0,175.0
58815,2019-01-28,0.0,b'1',14.0,56.0,2.0,9.0,159.0
2299,2016-02-29,6079.0273556231,b'1',17.0,72.0,1.0,9.0,162.0
10609,2016-08-29,1013.1712259371834,b'1',11.0,61.0,2.0,6.0,156.0
88260,2020-11-10,1519.756838905775,b'0',31.0,69.0,1.0,9.0,176.0
60985,2019-02-26,20263.424518743668,b'1',22.0,74.0,2.0,9.0,167.0
53774,2018-10-02,0.0,b'1',14.0,65.0,1.0,9.0,159.0
31589,2017-12-27,0.0,b'1',14.0,57.0,2.0,6.0,159.0
46231,2018-04-18,0.0,b'0',11.0,75.0,2.0,9.0,156.0
2951,2016-01-25,0.0,b'1',17.0,42.0,2.0,9.0,162.0
48414,2018-05-31,4052.6849037487336,b'0',11.0,74.0,2.0,9.0,156.0
26321,2017-07-07,810.5369807497467,b'0',14.0,71.0,1.0,9.0,159.0
23457,2017-03-07,0.0,b'1',1.0,52.0,2.0,9.0,146.0
59157,2019-03-15,0.0,b'0',15.0,57.0,1.0,9.0,160.0
59624,2019-01-29,0.0,b'1',15.0,58.0,3.0,9.0,160.0
40016,2017-12-18,354.6099290780142,b'0',19.0,52.0,3.0,6.0,164.0
1670,2016-05-16,2026.3424518743668,b'1',15.0,73.0,1.0,9.0,160.0
32968,2017-08-15,455.9270516717325,b'0',26.0,51.0,2.0,9.0,171.0
54460,2018-12-26,0.0,b'1',15.0,52.0,2.0,9.0,160.0
63316,2019-04-08,0.0,b'1',26.0,53.0,1.0,6.0,171.0
2046,2016-01-11,2532.9280648429585,b'1',8.0,71.0,1.0,12.0,153.0
12941,2016-07-22,0.0,b'1',14.0,75.0,2.0,4.0,159.0
65169,2019-05-27,0.0,b'1',22.0,69.0,1.0,9.0,167.0
45046,2018-04-26,0.0,b'1',1.0,72.0,1.0,7.0,146.0
14394,2016-08-22,0.0,b'0',21.0,61.0,1.0,9.0,166.0
2407,2016-02-17,0.0,b'1',15.0,51.0,1.0,9.0,160.0
47875,2018-05-25,0.0,b'0',5.0,52.0,2.0,9.0,150.0
15828,2016-10-24,0.0,b'1',26.0,39.0,1.0,7.0,171.0
80169,2020-03-13,2026.3424518743668,b'1',1.0,64.0,1.0,9.0,146.0
82548,2020-07-21,0.0,b'0',19.0,56.0,2.0,9.0,164.0
75302,2020-03-06,0.0,b'1',14.0,75.0,3.0,9.0,159.0
91748,2020-12-17,0.0,b'0',22.0,58.0,2.0,9.0,167.0
90739,2020-12-08,1013.1712259371834,b'1',10.0,40.0,1.0,6.0,155.0
53957,2018-10-19,0.0,b'1',31.0,45.0,1.0,6.0,176.0
25773,2017-07-17,0.0,b'1',14.0,68.0,2.0,9.0,159.0
16291,2017-01-24,0.0,b'1',25.0,44.0,1.0,9.0,170.0
51904,2018-09-21,0.0,b'1',19.0,46.0,3.0,9.0,164.0
93792,2021-01-07,0.0,b'0',18.0,67.0,1.0,6.0,163.0
58529,2019-01-03,0.0,b'1',19.0,66.0,3.0,9.0,164.0
87857,2020-10-05,0.0,b'1',19.0,53.0,3.0,9.0,164.0
58982,2019-07-09,2532.9280648429585,b'1',7.0,75.0,4.0,6.0,152.0
83313,2020-07-09,0.0,b'1',19.0,58.0,2.0,9.0,164.0
55949,2018-11-16,0.0,b'1',19.0,52.0,1.0,9.0,164.0
65291,2019-09-03,0.0,b'0',1.0,60.0,1.0,9.0,146.0
80428,2020-03-18,0.0,b'0',21.0,52.0,2.0,9.0,166.0
18229,2017-04-26,0.0,b'0',3.0,53.0,3.0,9.0,148.0
98060,2021-02-23,0.0,b'0',15.0,55.0,3.0,9.0,160.0
62464,2019-04-23,0.0,b'1',3.0,38.0,1.0,3.0,148.0
12543,2016-08-03,1013.1712259371834,b'1',3.0,48.0,1.0,13.0,148.0
28770,2017-06-20,0.0,b'1',15.0,73.0,2.0,9.0,160.0
11903,2016-07-14,0.0,b'1',9.0,60.0,2.0,9.0,154.0
28186,2017-05-19,0.0,b'1',25.0,46.0,1.0,3.0,170.0
95666,2021-03-10,1519.756838905775,b'1',6.0,49.0,1.0,9.0,151.0
16664,2016-11-08,4052.6849037487336,b'0',1.0,70.0,1.0,9.0,146.0
66901,2019-06-21,7092.198581560284,b'1',22.0,63.0,2.0,9.0,167.0
80111,2020-05-27,0.0,b'1',3.0,48.0,1.0,6.0,148.0
36119,2018-05-18,0.0,b'1',28.0,46.0,3.0,9.0,173.0
85668,2020-08-27,0.0,b'1',25.0,61.0,2.0,9.0,170.0
29126,2017-09-01,0.0,b'1',11.0,45.0,1.0,9.0,156.0
67644,2019-09-30,2026.3424518743668,b'1',21.0,49.0,1.0,1.0,166.0
63299,2019-06-17,0.0,b'0',15.0,49.0,2.0,9.0,160.0
90387,2020-11-06,926.8490374873354,b'1',24.0,52.0,2.0,8.0,169.0
82874,2020-07-07,0.0,b'1',14.0,65.0,2.0,9.0,159.0
7085,2016-05-12,0.0,b'0',22.0,56.0,6.0,3.0,167.0
58278,2018-12-19,0.0,b'1',9.0,51.0,2.0,6.0,154.0
89287,2020-11-18,121.580547112462,b'0',19.0,50.0,1.0,9.0,164.0
84423,2020-08-04,1215.80547112462,b'1',6.0,60.0,2.0,9.0,151.0
98428,2021-04-05,0.0,b'1',19.0,42.0,2.0,9.0,164.0
59402,2019-05-07,2026.3424518743668,b'1',22.0,73.0,4.0,9.0,167.0
42110,2018-01-31,0.0,b'1',19.0,75.0,3.0,9.0,164.0
16497,2016-12-27,0.0,b'1',14.0,56.0,1.0,9.0,159.0
42783,2018-05-11,4559.270516717325,b'1',1.0,71.0,1.0,9.0,146.0
34621,2017-12-08,0.0,b'1',1.0,47.0,1.0,9.0,146.0
75939,2020-05-15,0.0,b'1',6.0,55.0,3.0,8.0,151.0
22340,2017-01-23,0.0,b'1',14.0,56.0,1.0,9.0,159.0
57983,2018-12-07,0.0,b'1',14.0,40.0,1.0,9.0,159.0
79437,2020-05-12,0.0,b'1',1.0,43.0,1.0,9.0,146.0
83571,2020-07-21,3039.51367781155,b'0',15.0,54.0,1.0,9.0,160.0
81350,2020-06-29,0.0,b'1',1.0,46.0,1.0,9.0,146.0
92388,2020-12-14,2532.9280648429585,b'1',28.0,65.0,1.0,7.0,173.0
15843,2016-10-20,0.0,b'0',28.0,53.0,1.0,9.0,173.0
33292,2017-10-23,0.0,b'1',15.0,61.0,2.0,11.0,160.0
61115,2019-05-24,0.0,b'0',1.0,54.0,2.0,9.0,146.0
67054,2019-11-22,0.0,b'1',17.0,61.0,1.0,9.0,162.0
60861,2019-04-05,911.854103343465,b'1',9.0,49.0,2.0,9.0,154.0
67059,2019-07-18,0.0,b'1',30.0,46.0,1.0,9.0,175.0
31663,2017-08-17,0.0,b'1',14.0,50.0,2.0,9.0,159.0
14706,2016-09-02,0.0,b'1',19.0,72.0,3.0,9.0,164.0
37293,2018-01-10,0.0,b'1',19.0,52.0,2.0,9.0,164.0
95373,2021-01-29,0.0,b'0',1.0,49.0,1.0,9.0,146.0
98484,2021-04-16,1975.6838905775076,b'1',15.0,64.0,3.0,9.0,160.0
82586,2020-07-29,0.0,b'1',19.0,47.0,1.0,3.0,164.0
31864,2017-08-08,0.0,b'1',14.0,55.0,2.0,9.0,159.0
12440,2016-07-13,0.0,b'0',14.0,46.0,1.0,9.0,159.0
3213,2016-03-23,455.9270516717325,b'1',31.0,57.0,2.0,4.0,176.0
86248,2020-08-24,0.0,b'1',14.0,54.0,2.0,6.0,159.0
36606,2017-11-14,962.5126646403243,b'1',21.0,54.0,1.0,6.0,166.0
50153,2018-07-27,0.0,b'1',19.0,46.0,1.0,3.0,164.0
96709,2021-02-11,0.0,b'1',12.0,64.0,2.0,9.0,157.0
94692,2021-02-24,709.2198581560284,b'1',1.0,59.0,1.0,9.0,146.0
58771,2019-01-24,0.0,b'1',28.0,51.0,1.0,9.0,173.0
25391,2017-04-05,0.0,b'0',10.0,53.0,1.0,9.0,155.0
37468,2017-10-30,861.1955420466059,b'0',16.0,55.0,1.0,9.0,161.0
38964,2017-12-20,0.0,b'1',19.0,44.0,4.0,9.0,164.0
25199,2017-06-13,3039.51367781155,b'0',1.0,66.0,1.0,8.0,146.0
73706,2020-04-22,7092.198581560284,b'1',19.0,75.0,4.0,9.0,164.0
61072,2019-07-24,1013.1712259371834,b'1',2.0,67.0,2.0,11.0,147.0
94409,2021-02-12,1013.1712259371834,b'1',9.0,54.0,2.0,9.0,154.0
28019,2017-05-15,0.0,b'0',14.0,45.0,1.0,7.0,159.0
54039,2019-01-03,0.0,b'0',15.0,55.0,1.0,9.0,160.0
82986,2020-06-08,1519.756838905775,b'1',19.0,63.0,5.0,9.0,164.0
6214,2016-07-26,0.0,b'1',19.0,51.0,1.0,9.0,164.0
41403,2018-03-13,0.0,b'1',11.0,49.0,2.0,6.0,156.0
59689,2019-03-14,0.0,b'0',22.0,54.0,2.0,9.0,167.0
43326,2018-05-22,202.63424518743668,b'1',17.0,70.0,1.0,9.0,162.0
414,2016-01-06,861.1955420466059,b'0',15.0,41.0,6.0,9.0,160.0
5385,2016-05-11,1925.0253292806485,b'0',11.0,40.0,2.0,6.0,156.0
91847,2020-11-25,0.0,b'1',14.0,61.0,2.0,8.0,159.0
5256,2016-06-22,1519.756838905775,b'1',11.0,47.0,2.0,3.0,156.0
19103,2016-11-08,0.0,b'1',15.0,50.0,1.0,9.0,160.0
8270,2016-06-23,0.0,b'0',1.0,59.0,1.0,9.0,146.0
18227,2016-10-31,455.9270516717325,b'1',25.0,67.0,2.0,9.0,170.0
17460,2016-12-19,0.0,b'1',19.0,42.0,2.0,9.0,164.0
36063,2017-10-30,1013.1712259371834,b'0',17.0,71.0,1.0,9.0,162.0
6112,2016-05-16,0.0,b'1',21.0,57.0,3.0,4.0,166.0
14426,2016-09-23,12158.0547112462,b'1',18.0,75.0,1.0,6.0,163.0
42494,2018-05-29,1114.4883485309017,b'1',15.0,58.0,1.0,9.0,160.0
96819,2021-01-19,1013.1712259371834,b'1',3.0,46.0,1.0,9.0,148.0
71394,2019-12-30,4559.270516717325,b'1',22.0,73.0,3.0,9.0,167.0
16545,2016-10-21,0.0,b'1',19.0,53.0,4.0,9.0,164.0
57140,2018-12-14,0.0,b'1',19.0,63.0,4.0,3.0,164.0
15525,2016-09-29,0.0,b'1',21.0,71.0,1.0,5.0,166.0
61636,2019-05-06,4559.270516717325,b'1',9.0,54.0,1.0,4.0,154.0
90827,2020-11-24,0.0,b'1',15.0,60.0,2.0,9.0,160.0
96726,2021-03-24,1013.1712259371834,b'1',1.0,64.0,2.0,8.0,146.0
56335,2019-01-30,2330.293819655522,b'1',24.0,57.0,1.0,9.0,169.0
75524,2020-01-14,0.0,b'1',5.0,60.0,1.0,8.0,150.0
96601,2021-01-12,0.0,b'1',1.0,46.0,1.0,9.0,146.0
